FileName,FreqCosineSim,,FileName,JaccardSim
08_1838,49.56031188634719,,06_1244,21.794871794871796
09_1240,48.44240566555987,,07_1870,18.81188118811881
06_1244,47.09757762541316,,08_1125,18.39080459770115
06_435,44.92417854765759,,09_704,17.307692307692307
08_1125,41.65011326193405,,09_1516,17.307692307692307
