FileName,FreqCosineSim,,FileName,JaccardSim
08_49,5.44514423016797,,08_1403,7.547169811320755
06_885,5.362007375111092,,07_553,6.25
07_2014,4.751286175404271,,07_1832,5.833333333333333
08_1403,4.691756453222205,,07_142,5.747126436781609
09_245,3.695019826464696,,06_1633,5.555555555555555
