FileName,FreqCosineSim,,FileName,JaccardSim
07_122,46.903166417532006,,06_2009,20.454545454545457
07_1447,46.61023148183057,,06_1551,20.0
07_10,44.86118938518989,,07_195,18.6046511627907
06_470,43.79169660759068,,07_903,17.77777777777778
07_894,42.04500477795481,,07_512,17.72151898734177
