FileName,FreqCosineSim,,FileName,JaccardSim
07_1907,31.6797195237369,,07_1662,12.121212121212121
09_1431,22.68833466225447,,09_18,11.76470588235294
08_1937,18.89682930776935,,06_1770,11.39240506329114
07_1662,17.480938838200196,,07_1167,11.267605633802818
07_1625,16.100747387753465,,06_2007,11.11111111111111
