FileName,FreqCosineSim,,FileName,JaccardSim
09_453,50.24483608940894,,07_489,16.0
07_252,45.97081383936059,,09_238,15.841584158415841
07_1534,36.11826080765642,,08_972,14.893617021276595
07_1960,33.71548566479317,,06_1021,14.736842105263156
06_759,33.45778621495206,,08_1827,14.606741573033707
