FileName,FreqCosineSim,,FileName,JaccardSim
06_1435,39.59321849533923,,09_475,15.584415584415584
08_1107,39.3480568904802,,09_480,15.254237288135593
09_984,38.22277445055571,,08_1849,13.529411764705882
06_503,37.27196821033118,,09_271,13.294797687861271
07_646,36.305717330701754,,09_1016,12.790697674418606
