FileName,FreqCosineSim,,FileName,JaccardSim
09_477,36.85578400042965,,09_1220,11.688311688311687
09_561,35.74960601612835,,09_1308,11.6751269035533
09_819,35.332670276087356,,09_1016,11.363636363636363
09_354,35.29462214503379,,09_432,11.07011070110701
09_532,34.31130060511684,,09_532,10.734463276836157
