FileName,FreqCosineSim,,FileName,JaccardSim
07_1844,45.47145947365733,,07_1185,21.052631578947366
06_1672,42.31727495173054,,08_1364,20.253164556962027
07_1489,38.96982527445585,,09_758,20.0
09_399,38.45286479202949,,09_704,19.81981981981982
09_1084,37.388243658355286,,07_1905,19.718309859154928
