FileName,FreqCosineSim,,FileName,JaccardSim
09_1532,53.950537918905574,,08_1929,22.07792207792208
07_1185,53.81835116297194,,06_404,19.607843137254903
08_1929,52.98611455126409,,07_1185,19.318181818181817
08_926,49.79376352715816,,09_1572,19.047619047619047
06_318,47.61180063646801,,09_1532,18.181818181818183
