FileName,FreqCosineSim,,FileName,JaccardSim
09_1084,44.13628864905619,,07_26,10.95890410958904
06_191,33.68905629569956,,07_722,10.0
06_1493,33.07027666812536,,08_12,9.67741935483871
09_532,31.71286216205666,,06_1242,9.47867298578199
06_540,31.463700387804174,,07_1905,9.361702127659575
