FileName,FreqCosineSim,,FileName,JaccardSim
08_474,44.059636816751116,,07_1582,16.0
07_29,35.03328102040854,,07_1610,13.793103448275861
07_963,33.434127236264644,,08_559,13.114754098360656
08_64,33.15060653691073,,06_828,12.698412698412698
06_230,32.94050879327577,,08_290,12.658227848101266
