FileName,FreqCosineSim,,FileName,JaccardSim
06_1688,43.72524263462061,,06_1672,16.9811320754717
06_1672,41.592991694829536,,08_236,16.666666666666664
08_31,38.45955364361198,,07_1185,15.789473684210526
09_1084,38.376413742200164,,09_778,14.705882352941178
09_477,36.14961056754076,,09_704,14.414414414414415
