FileName,FreqCosineSim,,FileName,JaccardSim
09_864,28.958392356227904,,09_642,14.87603305785124
09_1595,28.471662021420478,,09_170,13.793103448275861
09_1599,25.64346990245533,,09_475,13.661202185792352
09_1588,25.26828105730752,,09_241,13.592233009708737
09_813,25.208388564927315,,09_744,13.380281690140844
