FileName,FreqCosineSim,,FileName,JaccardSim
07_1497,24.261065889764918,,08_313,15.66265060240964
08_812,23.90362627638591,,09_760,14.444444444444443
08_313,23.62649795608805,,08_1849,12.280701754385964
06_311,22.67697101124871,,09_1361,12.173913043478262
08_87,21.46558693140916,,06_137,11.881188118811881
