FileName,FreqCosineSim,,FileName,JaccardSim
08_1767,58.02709136450671,,08_1125,27.380952380952383
06_435,54.51645814942137,,08_600,22.340425531914892
08_1125,53.45887121867262,,08_1767,21.25
08_1838,52.67637754017292,,08_1838,18.89763779527559
08_1939,49.30596002752192,,07_1870,18.181818181818183
