FileName,FreqCosineSim,,FileName,JaccardSim
06_1594,62.6945315677454,,06_843,25.263157894736842
06_1714,60.22422253671098,,06_609,23.91304347826087
06_963,59.299064271195356,,09_953,22.82608695652174
06_1408,58.2255533599453,,07_1741,22.727272727272727
07_1224,58.150456356403865,,07_1747,22.47191011235955
