FileName,FreqCosineSim,,FileName,JaccardSim
09_1306,44.514908700249975,,07_1185,16.39344262295082
08_416,44.272434651161916,,08_236,14.17910447761194
07_1655,41.810622092960216,,09_704,14.049586776859504
09_1075,39.537816076242954,,09_1200,13.541666666666666
07_1968,37.27691123361952,,09_642,13.178294573643413
