FileName,FreqCosineSim,,FileName,JaccardSim
08_1767,9.802441111793103,,09_1217,7.368421052631578
09_955,9.73100927453325,,06_1228,7.142857142857142
09_13,9.156891021575406,,06_1243,6.8181818181818175
08_59,8.68393454000382,,09_704,6.722689075630252
06_1115,8.521748585236844,,08_1741,6.315789473684211
