FileName,FreqCosineSim,,FileName,JaccardSim
07_1844,51.26945542559492,,07_1185,24.074074074074073
09_399,47.807655525318665,,09_758,21.782178217821784
06_1672,46.19715508229095,,07_1449,21.052631578947366
06_1446,41.64050000489545,,08_1838,20.8
06_1279,37.88109790483027,,06_1325,20.618556701030926
