FileName,FreqCosineSim,,FileName,JaccardSim
08_239,57.718094194103266,,09_1216,30.927835051546392
09_306,56.7785264489962,,09_69,23.91304347826087
08_245,56.6173711090453,,09_543,21.49532710280374
09_246,53.325509025996844,,09_644,21.11111111111111
09_966,53.279438800494546,,09_554,20.72072072072072
