FileName,FreqCosineSim,,FileName,JaccardSim
08_886,61.35306823289513,,09_1216,29.166666666666668
08_1862,60.041565644056995,,09_953,25.287356321839084
08_716,56.774285317557926,,08_1125,25.0
08_239,56.23612828748327,,08_739,22.22222222222222
09_306,56.18635872617932,,08_239,21.978021978021978
