FileName,FreqCosineSim,,FileName,JaccardSim
06_14,27.931861564441864,,06_1147,15.748031496062993
06_1361,27.631933410059755,,06_137,13.934426229508196
06_1147,26.80237735842166,,06_809,12.977099236641221
06_192,25.719419625366672,,06_330,12.592592592592592
06_1412,24.67597088176088,,06_1227,12.5
