FileName,FreqCosineSim,,FileName,JaccardSim
09_979,56.33202722203728,,07_1185,20.0
08_1929,49.53860771157661,,08_1929,19.35483870967742
09_1532,49.37434148957058,,09_1532,17.647058823529413
07_944,48.8323834951895,,06_318,16.379310344827587
06_459,45.764355256282926,,07_1905,15.671641791044777
