FileName,FreqCosineSim,,FileName,JaccardSim
09_477,26.708855446149492,,09_432,11.583011583011583
09_1084,25.769184908982375,,09_532,11.515151515151516
09_532,25.4136477354783,,06_1672,11.30952380952381
07_137,22.756564615672264,,06_1596,11.29032258064516
08_1311,22.48848007521185,,08_592,11.176470588235295
