FileName,FreqCosineSim,,FileName,JaccardSim
09_1532,57.73775450921956,,09_533,16.923076923076923
09_206,57.16911161570706,,09_1066,16.129032258064516
09_1498,55.14705882352941,,09_241,16.049382716049383
09_1136,54.307885295127804,,09_1136,15.517241379310345
09_533,52.87679909329744,,09_560,15.384615384615385
