FileName,FreqCosineSim,,FileName,JaccardSim
06_885,6.182033177255936,,07_142,5.681818181818182
08_49,5.93545431236265,,09_280,5.555555555555555
07_2014,5.3936372069244065,,06_679,5.084745762711865
06_1156,3.6658357249348157,,08_49,4.615384615384616
09_245,3.4080870927336178,,08_926,4.49438202247191
